"Statistic Label","Age Group","Sex","Province County or City","CensusYear","UNIT","VALUE"
"Population","55 - 59 years","Female","Cavan","2006","Number","1626"
"Population","55 - 59 years","Female","Donegal","2006","Number","4139"
"Population","55 - 59 years","Female","Monaghan","2006","Number","1526"
"Population","60 - 64 years","Both sexes","State","2006","Number","181727"
"Population","60 - 64 years","Both sexes","Leinster","2006","Number","92959"
"Population","60 - 64 years","Both sexes","Carlow","2006","Number","2126"
"Population","60 - 64 years","Both sexes","Dublin","2006","Number","47196"
"Population","60 - 64 years","Both sexes","Dublin City","2006","Number","20350"
"Population","60 - 64 years","Both sexes","Dún Laoghaire-Rathdown","2006","Number","9438"
"Population","60 - 64 years","Both sexes","Fingal","2006","Number","8297"
"Population","60 - 64 years","Both sexes","South Dublin","2006","Number","9111"
"Population","60 - 64 years","Both sexes","Kildare","2006","Number","6587"
"Population","60 - 64 years","Both sexes","Kilkenny","2006","Number","4007"
"Population","60 - 64 years","Both sexes","Laois","2006","Number","2697"
"Population","60 - 64 years","Both sexes","Longford","2006","Number","1612"
"Population","60 - 64 years","Both sexes","Louth","2006","Number","4674"
"Population","60 - 64 years","Both sexes","Meath","2006","Number","6144"
"Population","60 - 64 years","Both sexes","Offaly","2006","Number","2943"
"Population","60 - 64 years","Both sexes","Westmeath","2006","Number","3182"
"Population","60 - 64 years","Both sexes","Wexford","2006","Number","6223"
"Population","60 - 64 years","Both sexes","Wicklow","2006","Number","5568"
"Population","60 - 64 years","Both sexes","Munster","2006","Number","53715"
"Population","60 - 64 years","Both sexes","Clare","2006","Number","5174"
"Population","60 - 64 years","Both sexes","Cork","2006","Number","21017"
"Population","60 - 64 years","Both sexes","Cork City","2006","Number","5667"
"Population","60 - 64 years","Both sexes","Cork County","2006","Number","15350"
"Population","60 - 64 years","Both sexes","Kerry","2006","Number","7353"
"Population","60 - 64 years","Both sexes","Limerick","2006","Number","8085"
"Population","60 - 64 years","Both sexes","Limerick City","2006","Number","2264"
"Population","60 - 64 years","Both sexes","Limerick County","2006","Number","5821"
"Population","60 - 64 years","Both sexes","North Tipperary","2006","Number","3128"
"Population","60 - 64 years","Both sexes","South Tipperary","2006","Number","3888"
"Population","60 - 64 years","Both sexes","Waterford","2006","Number","5070"
"Population","60 - 64 years","Both sexes","Waterford City","2006","Number","2010"
"Population","60 - 64 years","Both sexes","Waterford County","2006","Number","3060"
"Population","60 - 64 years","Both sexes","Connacht","2006","Number","22822"
"Population","60 - 64 years","Both sexes","Galway","2006","Number","9488"
"Population","60 - 64 years","Both sexes","Galway City","2006","Number","2461"
"Population","60 - 64 years","Both sexes","Galway County","2006","Number","7027"
"Population","60 - 64 years","Both sexes","Leitrim","2006","Number","1439"
"Population","60 - 64 years","Both sexes","Mayo","2006","Number","6132"
"Population","60 - 64 years","Both sexes","Roscommon","2006","Number","2929"
"Population","60 - 64 years","Both sexes","Sligo","2006","Number","2834"
"Population","60 - 64 years","Both sexes","Ulster (part of)","2006","Number","12231"
"Population","60 - 64 years","Both sexes","Cavan","2006","Number","2774"
"Population","60 - 64 years","Both sexes","Donegal","2006","Number","7042"
"Population","60 - 64 years","Both sexes","Monaghan","2006","Number","2415"
"Population","60 - 64 years","Male","State","2006","Number","91561"
"Population","60 - 64 years","Male","Leinster","2006","Number","46132"
"Population","60 - 64 years","Male","Carlow","2006","Number","1048"
"Population","60 - 64 years","Male","Dublin","2006","Number","22823"
"Population","60 - 64 years","Male","Dublin City","2006","Number","9819"
"Population","60 - 64 years","Male","Dún Laoghaire-Rathdown","2006","Number","4382"
"Population","60 - 64 years","Male","Fingal","2006","Number","4111"
"Population","60 - 64 years","Male","South Dublin","2006","Number","4511"
"Population","60 - 64 years","Male","Kildare","2006","Number","3443"
"Population","60 - 64 years","Male","Kilkenny","2006","Number","2059"
"Population","60 - 64 years","Male","Laois","2006","Number","1390"
"Population","60 - 64 years","Male","Longford","2006","Number","814"
"Population","60 - 64 years","Male","Louth","2006","Number","2338"
"Population","60 - 64 years","Male","Meath","2006","Number","3154"
"Population","60 - 64 years","Male","Offaly","2006","Number","1494"
"Population","60 - 64 years","Male","Westmeath","2006","Number","1632"
"Population","60 - 64 years","Male","Wexford","2006","Number","3128"
"Population","60 - 64 years","Male","Wicklow","2006","Number","2809"
"Population","60 - 64 years","Male","Munster","2006","Number","27137"
"Population","60 - 64 years","Male","Clare","2006","Number","2681"
"Population","60 - 64 years","Male","Cork","2006","Number","10508"
"Population","60 - 64 years","Male","Cork City","2006","Number","2725"
"Population","60 - 64 years","Male","Cork County","2006","Number","7783"
"Population","60 - 64 years","Male","Kerry","2006","Number","3800"
"Population","60 - 64 years","Male","Limerick","2006","Number","4031"
"Population","60 - 64 years","Male","Limerick City","2006","Number","1064"
"Population","60 - 64 years","Male","Limerick County","2006","Number","2967"
"Population","60 - 64 years","Male","North Tipperary","2006","Number","1573"
"Population","60 - 64 years","Male","South Tipperary","2006","Number","2000"
"Population","60 - 64 years","Male","Waterford","2006","Number","2544"
"Population","60 - 64 years","Male","Waterford City","2006","Number","1000"
"Population","60 - 64 years","Male","Waterford County","2006","Number","1544"
"Population","60 - 64 years","Male","Connacht","2006","Number","11841"
"Population","60 - 64 years","Male","Galway","2006","Number","4858"
"Population","60 - 64 years","Male","Galway City","2006","Number","1167"
"Population","60 - 64 years","Male","Galway County","2006","Number","3691"
"Population","60 - 64 years","Male","Leitrim","2006","Number","775"
"Population","60 - 64 years","Male","Mayo","2006","Number","3214"
"Population","60 - 64 years","Male","Roscommon","2006","Number","1549"
"Population","60 - 64 years","Male","Sligo","2006","Number","1445"
"Population","60 - 64 years","Male","Ulster (part of)","2006","Number","6451"
"Population","60 - 64 years","Male","Cavan","2006","Number","1495"
"Population","60 - 64 years","Male","Donegal","2006","Number","3695"
"Population","60 - 64 years","Male","Monaghan","2006","Number","1261"
"Population","60 - 64 years","Female","State","2006","Number","90166"
"Population","60 - 64 years","Female","Leinster","2006","Number","46827"
"Population","60 - 64 years","Female","Carlow","2006","Number","1078"
"Population","60 - 64 years","Female","Dublin","2006","Number","24373"
"Population","60 - 64 years","Female","Dublin City","2006","Number","10531"
"Population","60 - 64 years","Female","Dún Laoghaire-Rathdown","2006","Number","5056"
"Population","60 - 64 years","Female","Fingal","2006","Number","4186"
"Population","60 - 64 years","Female","South Dublin","2006","Number","4600"
"Population","60 - 64 years","Female","Kildare","2006","Number","3144"
"Population","60 - 64 years","Female","Kilkenny","2006","Number","1948"
"Population","60 - 64 years","Female","Laois","2006","Number","1307"
"Population","60 - 64 years","Female","Longford","2006","Number","798"
"Population","60 - 64 years","Female","Louth","2006","Number","2336"
"Population","60 - 64 years","Female","Meath","2006","Number","2990"
"Population","60 - 64 years","Female","Offaly","2006","Number","1449"
"Population","60 - 64 years","Female","Westmeath","2006","Number","1550"
"Population","60 - 64 years","Female","Wexford","2006","Number","3095"
"Population","60 - 64 years","Female","Wicklow","2006","Number","2759"
"Population","60 - 64 years","Female","Munster","2006","Number","26578"
"Population","60 - 64 years","Female","Clare","2006","Number","2493"
"Population","60 - 64 years","Female","Cork","2006","Number","10509"
"Population","60 - 64 years","Female","Cork City","2006","Number","2942"
"Population","60 - 64 years","Female","Cork County","2006","Number","7567"
"Population","60 - 64 years","Female","Kerry","2006","Number","3553"
"Population","60 - 64 years","Female","Limerick","2006","Number","4054"
"Population","60 - 64 years","Female","Limerick City","2006","Number","1200"
"Population","60 - 64 years","Female","Limerick County","2006","Number","2854"
"Population","60 - 64 years","Female","North Tipperary","2006","Number","1555"
"Population","60 - 64 years","Female","South Tipperary","2006","Number","1888"
"Population","60 - 64 years","Female","Waterford","2006","Number","2526"
"Population","60 - 64 years","Female","Waterford City","2006","Number","1010"
"Population","60 - 64 years","Female","Waterford County","2006","Number","1516"
"Population","60 - 64 years","Female","Connacht","2006","Number","10981"
"Population","60 - 64 years","Female","Galway","2006","Number","4630"
"Population","60 - 64 years","Female","Galway City","2006","Number","1294"
"Population","60 - 64 years","Female","Galway County","2006","Number","3336"
"Population","60 - 64 years","Female","Leitrim","2006","Number","664"
"Population","60 - 64 years","Female","Mayo","2006","Number","2918"
"Population","60 - 64 years","Female","Roscommon","2006","Number","1380"
"Population","60 - 64 years","Female","Sligo","2006","Number","1389"
"Population","60 - 64 years","Female","Ulster (part of)","2006","Number","5780"
"Population","60 - 64 years","Female","Cavan","2006","Number","1279"
"Population","60 - 64 years","Female","Donegal","2006","Number","3347"
"Population","60 - 64 years","Female","Monaghan","2006","Number","1154"
"Population","65 - 69 years","Both sexes","State","2006","Number","143396"
"Population","65 - 69 years","Both sexes","Leinster","2006","Number","72643"
"Population","65 - 69 years","Both sexes","Carlow","2006","Number","1685"
"Population","65 - 69 years","Both sexes","Dublin","2006","Number","38517"
"Population","65 - 69 years","Both sexes","Dublin City","2006","Number","18501"
"Population","65 - 69 years","Both sexes","Dún Laoghaire-Rathdown","2006","Number","8039"
"Population","65 - 69 years","Both sexes","Fingal","2006","Number","5352"
"Population","65 - 69 years","Both sexes","South Dublin","2006","Number","6625"
"Population","65 - 69 years","Both sexes","Kildare","2006","Number","4363"
"Population","65 - 69 years","Both sexes","Kilkenny","2006","Number","2942"
"Population","65 - 69 years","Both sexes","Laois","2006","Number","2070"
"Population","65 - 69 years","Both sexes","Longford","2006","Number","1215"
"Population","65 - 69 years","Both sexes","Louth","2006","Number","3653"
"Population","65 - 69 years","Both sexes","Meath","2006","Number","4168"
"Population","65 - 69 years","Both sexes","Offaly","2006","Number","2356"
"Population","65 - 69 years","Both sexes","Westmeath","2006","Number","2532"
"Population","65 - 69 years","Both sexes","Wexford","2006","Number","5040"
"Population","65 - 69 years","Both sexes","Wicklow","2006","Number","4102"
"Population","65 - 69 years","Both sexes","Munster","2006","Number","42542"
"Population","65 - 69 years","Both sexes","Clare","2006","Number","3984"
"Population","65 - 69 years","Both sexes","Cork","2006","Number","16784"
"Population","65 - 69 years","Both sexes","Cork City","2006","Number","5246"
"Population","65 - 69 years","Both sexes","Cork County","2006","Number","11538"
"Population","65 - 69 years","Both sexes","Kerry","2006","Number","5824"
"Population","65 - 69 years","Both sexes","Limerick","2006","Number","6352"
"Population","65 - 69 years","Both sexes","Limerick City","2006","Number","2053"
"Population","65 - 69 years","Both sexes","Limerick County","2006","Number","4299"
"Population","65 - 69 years","Both sexes","North Tipperary","2006","Number","2338"
"Population","65 - 69 years","Both sexes","South Tipperary","2006","Number","3157"
"Population","65 - 69 years","Both sexes","Waterford","2006","Number","4103"
