Year,County,Age Range,Gender,Count,Missing
2021,Wicklow,65 years or over,Male,0,Y
2021,Wicklow,65 years or over,Female,6,N
2021,Wicklow,65 years or over,Non-binary,0,N
2021,Wicklow,65 years or over,In another way,0,N
2021,Wicklow,65 years or over,Unknown,0,N
2021,Wicklow,Unknown,Male,0,N
2021,Wicklow,Unknown,Female,0,N
2021,Wicklow,Unknown,Non-binary,0,N
2021,Wicklow,Unknown,In another way,0,N
2021,Wicklow,Unknown,Unknown,0,N
2021,Wexford,Under 18,Male,0,Y
2021,Wexford,Under 18,Female,0,Y
2021,Wexford,Under 18,Non-binary,0,N
2021,Wexford,Under 18,In another way,0,N
2021,Wexford,Under 18,Unknown,0,N
2021,Wexford,18 to 24 years,Male,22,N
2021,Wexford,18 to 24 years,Female,8,N
2021,Wexford,18 to 24 years,Non-binary,0,N
2021,Wexford,18 to 24 years,In another way,0,N
2021,Wexford,18 to 24 years,Unknown,0,N
2021,Wexford,25 to 34 years,Male,51,N
2021,Wexford,25 to 34 years,Female,19,N
2021,Wexford,25 to 34 years,Non-binary,0,N
2021,Wexford,25 to 34 years,In another way,0,N
2021,Wexford,25 to 34 years,Unknown,0,N
2021,Wexford,35 to 44 years,Male,49,N
2021,Wexford,35 to 44 years,Female,45,N
2021,Wexford,35 to 44 years,Non-binary,0,N
2021,Wexford,35 to 44 years,In another way,0,N
2021,Wexford,35 to 44 years,Unknown,0,Y
2021,Wexford,45 to 64 years,Male,66,N
2021,Wexford,45 to 64 years,Female,37,N
2021,Wexford,45 to 64 years,Non-binary,0,N
2021,Wexford,45 to 64 years,In another way,0,N
2021,Wexford,45 to 64 years,Unknown,0,N
2021,Wexford,65 years or over,Male,14,N
2021,Wexford,65 years or over,Female,12,N
2021,Wexford,65 years or over,Non-binary,0,N
2021,Wexford,65 years or over,In another way,0,N
2021,Wexford,65 years or over,Unknown,0,N
2021,Wexford,Unknown,Male,0,N
2021,Wexford,Unknown,Female,0,N
2021,Wexford,Unknown,Non-binary,0,N
2021,Wexford,Unknown,In another way,0,N
2021,Wexford,Unknown,Unknown,0,N
2021,Outside Ireland,Under 18,Male,0,N
2021,Outside Ireland,Under 18,Female,0,N
2021,Outside Ireland,Under 18,Non-binary,0,N
2021,Outside Ireland,Under 18,In another way,0,N
2021,Outside Ireland,Under 18,Unknown,0,N
2021,Outside Ireland,18 to 24 years,Male,0,Y
2021,Outside Ireland,18 to 24 years,Female,0,Y
2021,Outside Ireland,18 to 24 years,Non-binary,0,N
2021,Outside Ireland,18 to 24 years,In another way,0,N
2021,Outside Ireland,18 to 24 years,Unknown,0,N
2021,Outside Ireland,25 to 34 years,Male,0,Y
2021,Outside Ireland,25 to 34 years,Female,0,Y
2021,Outside Ireland,25 to 34 years,Non-binary,0,N
2021,Outside Ireland,25 to 34 years,In another way,0,N
2021,Outside Ireland,25 to 34 years,Unknown,0,N
2021,Outside Ireland,35 to 44 years,Male,0,Y
2021,Outside Ireland,35 to 44 years,Female,0,Y
2021,Outside Ireland,35 to 44 years,Non-binary,0,N
2021,Outside Ireland,35 to 44 years,In another way,0,N
2021,Outside Ireland,35 to 44 years,Unknown,0,N
2021,Outside Ireland,45 to 64 years,Male,10,N
2021,Outside Ireland,45 to 64 years,Female,6,N
2021,Outside Ireland,45 to 64 years,Non-binary,0,N
2021,Outside Ireland,45 to 64 years,In another way,0,N
2021,Outside Ireland,45 to 64 years,Unknown,0,N
2021,Outside Ireland,65 years or over,Male,0,Y
2021,Outside Ireland,65 years or over,Female,0,N
2021,Outside Ireland,65 years or over,Non-binary,0,N
2021,Outside Ireland,65 years or over,In another way,0,N
2021,Outside Ireland,65 years or over,Unknown,0,N
2021,Outside Ireland,Unknown,Male,0,N
2021,Outside Ireland,Unknown,Female,0,N
2021,Outside Ireland,Unknown,Non-binary,0,N
2021,Outside Ireland,Unknown,In another way,0,N
2021,Outside Ireland,Unknown,Unknown,0,N
2021,Address unknown Ireland,Under 18,Male,0,N
2021,Address unknown Ireland,Under 18,Female,0,N
2021,Address unknown Ireland,Under 18,Non-binary,0,N
2021,Address unknown Ireland,Under 18,In another way,0,N
2021,Address unknown Ireland,Under 18,Unknown,0,N
2021,Address unknown Ireland,18 to 24 years,Male,0,N
2021,Address unknown Ireland,18 to 24 years,Female,0,N
2021,Address unknown Ireland,18 to 24 years,Non-binary,0,N
2021,Address unknown Ireland,18 to 24 years,In another way,0,N
2021,Address unknown Ireland,18 to 24 years,Unknown,0,N
2021,Address unknown Ireland,25 to 34 years,Male,0,N
2021,Address unknown Ireland,25 to 34 years,Female,0,N
2021,Address unknown Ireland,25 to 34 years,Non-binary,0,N
2021,Address unknown Ireland,25 to 34 years,In another way,0,N
2021,Address unknown Ireland,25 to 34 years,Unknown,0,N
2021,Address unknown Ireland,35 to 44 years,Male,0,Y
2021,Address unknown Ireland,35 to 44 years,Female,0,Y
2021,Address unknown Ireland,35 to 44 years,Non-binary,0,N
2021,Address unknown Ireland,35 to 44 years,In another way,0,N
2021,Address unknown Ireland,35 to 44 years,Unknown,0,N
2021,Address unknown Ireland,45 to 64 years,Male,0,N
2021,Address unknown Ireland,45 to 64 years,Female,0,Y
2021,Address unknown Ireland,45 to 64 years,Non-binary,0,N
2021,Address unknown Ireland,45 to 64 years,In another way,0,N
2021,Address unknown Ireland,45 to 64 years,Unknown,0,N
2021,Address unknown Ireland,65 years or over,Male,0,N
2021,Address unknown Ireland,65 years or over,Female,0,N
2021,Address unknown Ireland,65 years or over,Non-binary,0,N
2021,Address unknown Ireland,65 years or over,In another way,0,N
2021,Address unknown Ireland,65 years or over,Unknown,0,N
2021,Address unknown Ireland,Unknown,Male,0,N
2021,Address unknown Ireland,Unknown,Female,0,N
2021,Address unknown Ireland,Unknown,Non-binary,0,N
2021,Address unknown Ireland,Unknown,In another way,0,N
2021,Address unknown Ireland,Unknown,Unknown,0,N
2020,Cork,Under 18,Male,7,N
2020,Cork,Under 18,Female,0,Y
2020,Cork,Under 18,Non-binary,0,N
2020,Cork,Under 18,In another way,0,N
2020,Cork,Under 18,Unknown,0,N
2020,Cork,18 to 24 years,Male,45,N
2020,Cork,18 to 24 years,Female,21,N
2020,Cork,18 to 24 years,Non-binary,0,N
2020,Cork,18 to 24 years,In another way,0,N
2020,Cork,18 to 24 years,Unknown,0,N
2020,Cork,25 to 34 years,Male,126,N
2020,Cork,25 to 34 years,Female,55,N
2020,Cork,25 to 34 years,Non-binary,0,N
2020,Cork,25 to 34 years,In another way,0,N
2020,Cork,25 to 34 years,Unknown,0,N
2020,Cork,35 to 44 years,Male,142,N
2020,Cork,35 to 44 years,Female,66,N
2020,Cork,35 to 44 years,Non-binary,0,N
2020,Cork,35 to 44 years,In another way,0,N
2020,Cork,35 to 44 years,Unknown,0,N
2020,Cork,45 to 64 years,Male,124,N
2020,Cork,45 to 64 years,Female,104,N
2020,Cork,45 to 64 years,Non-binary,0,N
2020,Cork,45 to 64 years,In another way,0,N
2020,Cork,45 to 64 years,Unknown,0,Y
2020,Cork,65 years or over,Male,11,N
2020,Cork,65 years or over,Female,12,N
2020,Cork,65 years or over,Non-binary,0,N
2020,Cork,65 years or over,In another way,0,N
2020,Cork,65 years or over,Unknown,0,N
2020,Cork,Unknown,Male,0,N
2020,Cork,Unknown,Female,0,N
2020,Cork,Unknown,Non-binary,0,N
2020,Cork,Unknown,In another way,0,N
2020,Cork,Unknown,Unknown,0,N
2020,Clare,Under 18,Male,0,Y
2020,Clare,Under 18,Female,0,N
2020,Clare,Under 18,Non-binary,0,N
2020,Clare,Under 18,In another way,0,N
2020,Clare,Under 18,Unknown,0,N
2020,Clare,18 to 24 years,Male,0,Y
2020,Clare,18 to 24 years,Female,0,Y
2020,Clare,18 to 24 years,Non-binary,0,N
2020,Clare,18 to 24 years,In another way,0,N
2020,Clare,18 to 24 years,Unknown,0,N
2020,Clare,25 to 34 years,Male,12,N
2020,Clare,25 to 34 years,Female,0,Y
2020,Clare,25 to 34 years,Non-binary,0,N
2020,Clare,25 to 34 years,In another way,0,N
2020,Clare,25 to 34 years,Unknown,0,N
2020,Clare,35 to 44 years,Male,18,N
2020,Clare,35 to 44 years,Female,6,N
2020,Clare,35 to 44 years,Non-binary,0,N
2020,Clare,35 to 44 years,In another way,0,N
2020,Clare,35 to 44 years,Unknown,0,N
2020,Clare,45 to 64 years,Male,19,N
2020,Clare,45 to 64 years,Female,19,N
2020,Clare,45 to 64 years,Non-binary,0,N
2020,Clare,45 to 64 years,In another way,0,N
2020,Clare,45 to 64 years,Unknown,0,N
2020,Clare,65 years or over,Male,0,Y
2020,Clare,65 years or over,Female,0,Y
2020,Clare,65 years or over,Non-binary,0,N
2020,Clare,65 years or over,In another way,0,N
2020,Clare,65 years or over,Unknown,0,N
2020,Clare,Unknown,Male,0,N
2020,Clare,Unknown,Female,0,N
2020,Clare,Unknown,Non-binary,0,N
2020,Clare,Unknown,In another way,0,N
2020,Clare,Unknown,Unknown,0,N
2020,Cavan,Under 18,Male,0,N
2020,Cavan,Under 18,Female,0,N
2020,Cavan,Under 18,Non-binary,0,N
2020,Cavan,Under 18,In another way,0,N
2020,Cavan,Under 18,Unknown,0,N
2020,Cavan,18 to 24 years,Male,0,Y
2020,Cavan,18 to 24 years,Female,0,Y
2020,Cavan,18 to 24 years,Non-binary,0,N
2020,Cavan,18 to 24 years,In another way,0,N
2020,Cavan,18 to 24 years,Unknown,0,N
2020,Cavan,25 to 34 years,Male,8,N
2020,Cavan,25 to 34 years,Female,0,Y
2020,Cavan,25 to 34 years,Non-binary,0,N
2020,Cavan,25 to 34 years,In another way,0,N
2020,Cavan,25 to 34 years,Unknown,0,N
2020,Cavan,35 to 44 years,Male,13,N
2020,Cavan,35 to 44 years,Female,0,Y
2020,Cavan,35 to 44 years,Non-binary,0,N
2020,Cavan,35 to 44 years,In another way,0,N
2020,Cavan,35 to 44 years,Unknown,0,N
2020,Cavan,45 to 64 years,Male,20,N
2020,Cavan,45 to 64 years,Female,9,N
2020,Cavan,45 to 64 years,Non-binary,0,N
2020,Cavan,45 to 64 years,In another way,0,N
2020,Cavan,45 to 64 years,Unknown,0,N
2020,Cavan,65 years or over,Male,0,Y
2020,Cavan,65 years or over,Female,0,Y
2020,Cavan,65 years or over,Non-binary,0,N
2020,Cavan,65 years or over,In another way,0,N
2020,Cavan,65 years or over,Unknown,0,N
2020,Cavan,Unknown,Male,0,N
2020,Cavan,Unknown,Female,0,N
2020,Cavan,Unknown,Non-binary,0,N
2020,Cavan,Unknown,In another way,0,N
2020,Cavan,Unknown,Unknown,0,N
2020,Carlow,Under 18,Male,0,Y
2020,Carlow,Under 18,Female,0,N
2020,Carlow,Under 18,Non-binary,0,N
2020,Carlow,Under 18,In another way,0,N
2020,Carlow,Under 18,Unknown,0,N
2020,Carlow,18 to 24 years,Male,6,N
2020,Carlow,18 to 24 years,Female,0,N
2020,Carlow,18 to 24 years,Non-binary,0,N
2020,Carlow,18 to 24 years,In another way,0,N
2020,Carlow,18 to 24 years,Unknown,0,N
2020,Carlow,25 to 34 years,Male,6,N
2020,Carlow,25 to 34 years,Female,0,Y
2020,Carlow,25 to 34 years,Non-binary,0,N
2020,Carlow,25 to 34 years,In another way,0,N
2020,Carlow,25 to 34 years,Unknown,0,N
2020,Carlow,35 to 44 years,Male,11,N
2020,Carlow,35 to 44 years,Female,7,N
2020,Carlow,35 to 44 years,Non-binary,0,N
2020,Carlow,35 to 44 years,In another way,0,N
2020,Carlow,35 to 44 years,Unknown,0,N
2020,Carlow,45 to 64 years,Male,8,N
2020,Carlow,45 to 64 years,Female,11,N
2020,Carlow,45 to 64 years,Non-binary,0,N
2020,Carlow,45 to 64 years,In another way,0,N
2020,Carlow,45 to 64 years,Unknown,0,N
2020,Carlow,65 years or over,Male,0,N
2020,Carlow,65 years or over,Female,0,N
2020,Carlow,65 years or over,Non-binary,0,N
2020,Carlow,65 years or over,In another way,0,N
2020,Carlow,65 years or over,Unknown,0,N
2020,Carlow,Unknown,Male,0,N
2020,Carlow,Unknown,Female,0,N
2020,Carlow,Unknown,Non-binary,0,N
2020,Carlow,Unknown,In another way,0,N
2020,Carlow,Unknown,Unknown,0,N
2020,Dublin,Under 18,Male,13,N
2020,Dublin,Under 18,Female,22,N
2020,Dublin,Under 18,Non-binary,0,N
2020,Dublin,Under 18,In another way,0,N
2020,Dublin,Under 18,Unknown,0,N
2020,Dublin,18 to 24 years,Male,33,N
2020,Dublin,18 to 24 years,Female,27,N
2020,Dublin,18 to 24 years,Non-binary,0,N
2020,Dublin,18 to 24 years,In another way,0,N
2020,Dublin,18 to 24 years,Unknown,0,N
2020,Dublin,25 to 34 years,Male,206,N
2020,Dublin,25 to 34 years,Female,103,N
2020,Dublin,25 to 34 years,Non-binary,0,N
2020,Dublin,25 to 34 years,In another way,0,N
2020,Dublin,25 to 34 years,Unknown,0,N
2020,Dublin,35 to 44 years,Male,329,N
2020,Dublin,35 to 44 years,Female,204,N
2020,Dublin,35 to 44 years,Non-binary,0,N
2020,Dublin,35 to 44 years,In another way,0,N
2020,Dublin,35 to 44 years,Unknown,0,N
2020,Dublin,45 to 64 years,Male,371,N
2020,Dublin,45 to 64 years,Female,227,N
2020,Dublin,45 to 64 years,Non-binary,0,N
2020,Dublin,45 to 64 years,In another way,0,N
2020,Dublin,45 to 64 years,Unknown,0,N
2020,Dublin,65 years or over,Male,25,N
2020,Dublin,65 years or over,Female,28,N
2020,Dublin,65 years or over,Non-binary,0,N
2020,Dublin,65 years or over,In another way,0,N
2020,Dublin,65 years or over,Unknown,0,N
2020,Dublin,Unknown,Male,0,Y
2020,Dublin,Unknown,Female,0,Y
2020,Dublin,Unknown,Non-binary,0,N
2020,Dublin,Unknown,In another way,0,N
2020,Dublin,Unknown,Unknown,0,N
2020,Donegal,Under 18,Male,0,Y
2020,Donegal,Under 18,Female,0,Y
2020,Donegal,Under 18,Non-binary,0,N
2020,Donegal,Under 18,In another way,0,N
2020,Donegal,Under 18,Unknown,0,N
2020,Donegal,18 to 24 years,Male,23,N
2020,Donegal,18 to 24 years,Female,9,N
2020,Donegal,18 to 24 years,Non-binary,0,N
2020,Donegal,18 to 24 years,In another way,0,N
2020,Donegal,18 to 24 years,Unknown,0,N
2020,Donegal,25 to 34 years,Male,58,N
2020,Donegal,25 to 34 years,Female,30,N
2020,Donegal,25 to 34 years,Non-binary,0,N
2020,Donegal,25 to 34 years,In another way,0,N
2020,Donegal,25 to 34 years,Unknown,0,N
2020,Donegal,35 to 44 years,Male,75,N
2020,Donegal,35 to 44 years,Female,44,N
2020,Donegal,35 to 44 years,Non-binary,0,N
2020,Donegal,35 to 44 years,In another way,0,N
2020,Donegal,35 to 44 years,Unknown,0,N
2020,Donegal,45 to 64 years,Male,82,N
2020,Donegal,45 to 64 years,Female,88,N
2020,Donegal,45 to 64 years,Non-binary,0,N
2020,Donegal,45 to 64 years,In another way,0,N
2020,Donegal,45 to 64 years,Unknown,0,N
2020,Donegal,65 years or over,Male,11,N
2020,Donegal,65 years or over,Female,17,N
2020,Donegal,65 years or over,Non-binary,0,N
2020,Donegal,65 years or over,In another way,0,N
2020,Donegal,65 years or over,Unknown,0,N
2020,Donegal,Unknown,Male,0,Y
2020,Donegal,Unknown,Female,7,N
2020,Donegal,Unknown,Non-binary,0,N
2020,Donegal,Unknown,In another way,0,N
2020,Donegal,Unknown,Unknown,0,N
2020,Galway,Under 18,Male,0,Y
2020,Galway,Under 18,Female,0,Y
2020,Galway,Under 18,Non-binary,0,N
2020,Galway,Under 18,In another way,0,N
2020,Galway,Under 18,Unknown,0,N
2020,Galway,18 to 24 years,Male,6,N
2020,Galway,18 to 24 years,Female,0,N
2020,Galway,18 to 24 years,Non-binary,0,N
2020,Galway,18 to 24 years,In another way,0,N
2020,Galway,18 to 24 years,Unknown,0,N
2020,Galway,25 to 34 years,Male,25,N
2020,Galway,25 to 34 years,Female,7,N
2020,Galway,25 to 34 years,Non-binary,0,N
2020,Galway,25 to 34 years,In another way,0,N
2020,Galway,25 to 34 years,Unknown,0,N
2020,Galway,35 to 44 years,Male,26,N
2020,Galway,35 to 44 years,Female,10,N
2020,Galway,35 to 44 years,Non-binary,0,N
2020,Galway,35 to 44 years,In another way,0,N
2020,Galway,35 to 44 years,Unknown,0,N
2020,Galway,45 to 64 years,Male,32,N
2020,Galway,45 to 64 years,Female,16,N
2020,Galway,45 to 64 years,Non-binary,0,N
2020,Galway,45 to 64 years,In another way,0,N
2020,Galway,45 to 64 years,Unknown,0,N
2020,Galway,65 years or over,Male,0,Y
2020,Galway,65 years or over,Female,0,Y
2020,Galway,65 years or over,Non-binary,0,N
2020,Galway,65 years or over,In another way,0,N
2020,Galway,65 years or over,Unknown,0,N
2020,Galway,Unknown,Male,0,N
2020,Galway,Unknown,Female,0,N
2020,Galway,Unknown,Non-binary,0,N
2020,Galway,Unknown,In another way,0,N
2020,Galway,Unknown,Unknown,0,N
2020,Kildare,Under 18,Male,0,Y
2020,Kildare,Under 18,Female,0,Y
2020,Kildare,Under 18,Non-binary,0,N
2020,Kildare,Under 18,In another way,0,N
2020,Kildare,Under 18,Unknown,0,N
2020,Kildare,18 to 24 years,Male,15,N
2020,Kildare,18 to 24 years,Female,0,Y
2020,Kildare,18 to 24 years,Non-binary,0,N
2020,Kildare,18 to 24 years,In another way,0,N
2020,Kildare,18 to 24 years,Unknown,0,N
2020,Kildare,25 to 34 years,Male,29,N
2020,Kildare,25 to 34 years,Female,12,N
2020,Kildare,25 to 34 years,Non-binary,0,N
2020,Kildare,25 to 34 years,In another way,0,N
2020,Kildare,25 to 34 years,Unknown,0,N
2020,Kildare,35 to 44 years,Male,36,N
2020,Kildare,35 to 44 years,Female,22,N
2020,Kildare,35 to 44 years,Non-binary,0,N
2020,Kildare,35 to 44 years,In another way,0,N
2020,Kildare,35 to 44 years,Unknown,0,N
2020,Kildare,45 to 64 years,Male,41,N
2020,Kildare,45 to 64 years,Female,40,N
2020,Kildare,45 to 64 years,Non-binary,0,N
2020,Kildare,45 to 64 years,In another way,0,N
2020,Kildare,45 to 64 years,Unknown,0,N
2020,Kildare,65 years or over,Male,0,Y
2020,Kildare,65 years or over,Female,0,Y
2020,Kildare,65 years or over,Non-binary,0,N
2020,Kildare,65 years or over,In another way,0,N
2020,Kildare,65 years or over,Unknown,0,N
2020,Kildare,Unknown,Male,0,N
2020,Kildare,Unknown,Female,0,N
2020,Kildare,Unknown,Non-binary,0,N
2020,Kildare,Unknown,In another way,0,N
2020,Kildare,Unknown,Unknown,0,N
2020,Kilkenny,Under 18,Male,0,N
2020,Kilkenny,Under 18,Female,0,Y
2020,Kilkenny,Under 18,Non-binary,0,N
2020,Kilkenny,Under 18,In another way,0,N
2020,Kilkenny,Under 18,Unknown,0,N
2020,Kilkenny,18 to 24 years,Male,0,Y
2020,Kilkenny,18 to 24 years,Female,0,Y
2020,Kilkenny,18 to 24 years,Non-binary,0,N
2020,Kilkenny,18 to 24 years,In another way,0,N
2020,Kilkenny,18 to 24 years,Unknown,0,N
2020,Kilkenny,25 to 34 years,Male,14,N
2020,Kilkenny,25 to 34 years,Female,0,Y
2020,Kilkenny,25 to 34 years,Non-binary,0,N
2020,Kilkenny,25 to 34 years,In another way,0,N
2020,Kilkenny,25 to 34 years,Unknown,0,N
2020,Kilkenny,35 to 44 years,Male,15,N
2020,Kilkenny,35 to 44 years,Female,12,N
2020,Kilkenny,35 to 44 years,Non-binary,0,N
2020,Kilkenny,35 to 44 years,In another way,0,N
2020,Kilkenny,35 to 44 years,Unknown,0,N
2020,Kilkenny,45 to 64 years,Male,24,N
2020,Kilkenny,45 to 64 years,Female,12,N
2020,Kilkenny,45 to 64 years,Non-binary,0,N
2020,Kilkenny,45 to 64 years,In another way,0,N
2020,Kilkenny,45 to 64 years,Unknown,0,N
2020,Kilkenny,65 years or over,Male,0,Y
2020,Kilkenny,65 years or over,Female,0,Y
2020,Kilkenny,65 years or over,Non-binary,0,N
2020,Kilkenny,65 years or over,In another way,0,N
2020,Kilkenny,65 years or over,Unknown,0,N
2020,Kilkenny,Unknown,Male,0,N
2020,Kilkenny,Unknown,Female,0,N
2020,Kilkenny,Unknown,Non-binary,0,N
2020,Kilkenny,Unknown,In another way,0,N
2020,Kilkenny,Unknown,Unknown,0,N
2020,Kerry,Under 18,Male,0,Y
2020,Kerry,Under 18,Female,0,Y
2020,Kerry,Under 18,Non-binary,0,N
2020,Kerry,Under 18,In another way,0,N
2020,Kerry,Under 18,Unknown,0,N
2020,Kerry,18 to 24 years,Male,12,N
2020,Kerry,18 to 24 years,Female,14,N
2020,Kerry,18 to 24 years,Non-binary,0,N
2020,Kerry,18 to 24 years,In another way,0,N
2020,Kerry,18 to 24 years,Unknown,0,N
2020,Kerry,25 to 34 years,Male,35,N
2020,Kerry,25 to 34 years,Female,14,N
2020,Kerry,25 to 34 years,Non-binary,0,N
2020,Kerry,25 to 34 years,In another way,0,N
2020,Kerry,25 to 34 years,Unknown,0,N
2020,Kerry,35 to 44 years,Male,36,N
2020,Kerry,35 to 44 years,Female,27,N
2020,Kerry,35 to 44 years,Non-binary,0,N
2020,Kerry,35 to 44 years,In another way,0,N
2020,Kerry,35 to 44 years,Unknown,0,N
2020,Kerry,45 to 64 years,Male,35,N
2020,Kerry,45 to 64 years,Female,35,N
2020,Kerry,45 to 64 years,Non-binary,0,N
2020,Kerry,45 to 64 years,In another way,0,N
2020,Kerry,45 to 64 years,Unknown,0,N
2020,Kerry,65 years or over,Male,7,N
2020,Kerry,65 years or over,Female,0,Y
2020,Kerry,65 years or over,Non-binary,0,N
2020,Kerry,65 years or over,In another way,0,N
2020,Kerry,65 years or over,Unknown,0,N
2020,Kerry,Unknown,Male,0,N
2020,Kerry,Unknown,Female,0,N
2020,Kerry,Unknown,Non-binary,0,N
2020,Kerry,Unknown,In another way,0,N
2020,Kerry,Unknown,Unknown,0,N
2020,Limerick,Under 18,Male,0,Y
2020,Limerick,Under 18,Female,0,Y
2020,Limerick,Under 18,Non-binary,0,N
2020,Limerick,Under 18,In another way,0,N
2020,Limerick,Under 18,Unknown,0,N
2020,Limerick,18 to 24 years,Male,11,N
2020,Limerick,18 to 24 years,Female,9,N
2020,Limerick,18 to 24 years,Non-binary,0,N
2020,Limerick,18 to 24 years,In another way,0,N
2020,Limerick,18 to 24 years,Unknown,0,N
2020,Limerick,25 to 34 years,Male,27,N
2020,Limerick,25 to 34 years,Female,31,N
2020,Limerick,25 to 34 years,Non-binary,0,N
2020,Limerick,25 to 34 years,In another way,0,N
2020,Limerick,25 to 34 years,Unknown,0,N
2020,Limerick,35 to 44 years,Male,40,N
2020,Limerick,35 to 44 years,Female,37,N
2020,Limerick,35 to 44 years,Non-binary,0,N
2020,Limerick,35 to 44 years,In another way,0,N
2020,Limerick,35 to 44 years,Unknown,0,N
2020,Limerick,45 to 64 years,Male,48,N
2020,Limerick,45 to 64 years,Female,42,N
2020,Limerick,45 to 64 years,Non-binary,0,N
2020,Limerick,45 to 64 years,In another way,0,N
2020,Limerick,45 to 64 years,Unknown,0,N
2020,Limerick,65 years or over,Male,0,Y
2020,Limerick,65 years or over,Female,0,Y
2020,Limerick,65 years or over,Non-binary,0,N
2020,Limerick,65 years or over,In another way,0,N
2020,Limerick,65 years or over,Unknown,0,N
2020,Limerick,Unknown,Male,0,Y
2020,Limerick,Unknown,Female,0,N
2020,Limerick,Unknown,Non-binary,0,N
2020,Limerick,Unknown,In another way,0,N
2020,Limerick,Unknown,Unknown,0,N
2020,Longford,Under 18,Male,0,Y
2020,Longford,Under 18,Female,0,N
2020,Longford,Under 18,Non-binary,0,N
2020,Longford,Under 18,In another way,0,N
2020,Longford,Under 18,Unknown,0,N
2020,Longford,18 to 24 years,Male,0,Y
2020,Longford,18 to 24 years,Female,0,Y
2020,Longford,18 to 24 years,Non-binary,0,N
2020,Longford,18 to 24 years,In another way,0,N
2020,Longford,18 to 24 years,Unknown,0,N
2020,Longford,25 to 34 years,Male,10,N
2020,Longford,25 to 34 years,Female,0,Y
2020,Longford,25 to 34 years,Non-binary,0,N
2020,Longford,25 to 34 years,In another way,0,N
2020,Longford,25 to 34 years,Unknown,0,N
2020,Longford,35 to 44 years,Male,8,N
2020,Longford,35 to 44 years,Female,7,N
2020,Longford,35 to 44 years,Non-binary,0,N
2020,Longford,35 to 44 years,In another way,0,N
2020,Longford,35 to 44 years,Unknown,0,N
2020,Longford,45 to 64 years,Male,9,N
2020,Longford,45 to 64 years,Female,0,Y
2020,Longford,45 to 64 years,Non-binary,0,N
